time_slot,agent,p,pb_dn,pb_up,pr_dn,pr_up,s_dn,s_up,spot_price
110,150,6.6396123,0.0,7.2,0.56038771,7.2,0.56038771,0.0,430.670013
110,151,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,152,3.6666667,0.0,11.0,7.3333333,11.0,7.3333333,0.0,430.670013
110,153,6.2193724,0.0,7.2,0.98062764,7.2,0.98062764,0.0,430.670013
110,154,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,155,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,156,3.9518823,0.0,11.0,7.0481177,11.0,7.0481177,0.0,430.670013
110,157,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,158,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,159,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,160,3.434341,0.0,7.2,3.765659,7.2,3.765659,0.0,430.670013
110,161,3.8467526,0.0,11.0,7.1532474,11.0,7.1532474,0.0,430.670013
110,162,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,163,7.2,0.0,7.2,0.0,7.2,0.0,0.0,430.670013
110,164,5.6903615,0.0,7.2,1.5096385,7.2,1.5096385,0.0,430.670013
110,165,2.4,0.0,7.2,4.8,7.2,4.8,0.0,430.670013
110,166,7.3333333,0.0,22.0,14.666667,22.0,14.666667,0.0,430.670013
110,167,2.9451136,0.0,7.2,4.2548864,7.2,4.2548864,0.0,430.670013
111,0,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,1,4.8127673,0.0,22.0,17.187233,22.0,17.187233,0.0,484.73999
111,2,3.8973772,0.0,7.2,3.3026228,7.2,3.3026228,0.0,484.73999
111,3,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,4,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,5,4.1363455,0.0,11.0,6.8636545,11.0,6.8636545,0.0,484.73999
111,6,1.2,0.0,7.2,6.0,7.2,6.0,0.0,484.73999
111,7,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,8,3.8215452,0.0,11.0,7.1784548,11.0,7.1784548,0.0,484.73999
111,9,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,10,7.1405532,0.0,7.2,0.059446831,7.2,0.059446831,0.0,484.73999
111,11,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,12,3.2261442,0.0,11.0,7.7738558,11.0,7.7738558,0.0,484.73999
111,13,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,14,4.0328483,0.0,11.0,6.9671517,11.0,6.9671517,0.0,484.73999
111,15,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,16,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,17,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,18,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,19,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,20,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,21,4.1048098,0.0,11.0,6.8951902,11.0,6.8951902,0.0,484.73999
111,22,1.5572998,0.0,7.2,5.6427002,7.2,5.6427002,0.0,484.73999
111,23,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,24,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,25,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,26,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,27,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,28,3.238503,0.0,11.0,7.761497,11.0,7.761497,0.0,484.73999
111,29,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,30,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,31,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,32,2.9807159,0.0,11.0,8.0192841,11.0,8.0192841,0.0,484.73999
111,33,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,34,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,35,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,36,3.9506186,0.0,11.0,7.0493814,11.0,7.0493814,0.0,484.73999
111,37,4.4857873,0.0,11.0,6.5142127,11.0,6.5142127,0.0,484.73999
111,38,5.1928073,0.0,11.0,5.8071927,11.0,5.8071927,0.0,484.73999
111,39,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,40,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,41,2.4526981,0.0,7.2,4.7473019,7.2,4.7473019,0.0,484.73999
111,42,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,43,6.0,0.0,7.2,1.2,7.2,1.2,0.0,484.73999
111,44,3.7704225,0.0,22.0,18.229578,22.0,18.229578,0.0,484.73999
111,45,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,46,2.7230299,0.0,11.0,8.2769701,11.0,8.2769701,0.0,484.73999
111,47,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,48,2.4795522,0.0,11.0,8.5204478,11.0,8.5204478,0.0,484.73999
111,49,4.7212546,0.0,11.0,6.2787454,11.0,6.2787454,0.0,484.73999
111,50,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,51,1.4494322,0.0,7.2,5.7505678,7.2,5.7505678,0.0,484.73999
111,52,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,53,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,54,5.596204,0.0,11.0,5.403796,11.0,5.403796,0.0,484.73999
111,55,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,56,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,57,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,58,1.6488022,0.0,7.2,5.5511978,7.2,5.5511978,0.0,484.73999
111,59,2.8459636,0.0,11.0,8.1540364,11.0,8.1540364,0.0,484.73999
111,60,7.2,0.0,7.2,0.0,7.2,0.0,0.0,484.73999
111,61,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,62,4.7521741,0.0,7.2,2.4478259,7.2,2.4478259,0.0,484.73999
111,63,4.6833517,0.0,7.2,2.5166483,7.2,2.5166483,0.0,484.73999
111,64,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,65,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,66,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,67,5.6025177,0.0,11.0,5.3974823,11.0,5.3974823,0.0,484.73999
111,68,4.6371408,0.0,7.2,2.5628592,7.2,2.5628592,0.0,484.73999
111,69,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,70,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,71,4.2297415,0.0,7.2,2.9702585,7.2,2.9702585,0.0,484.73999
111,72,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,73,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,74,1.5741352,0.0,7.2,5.6258648,7.2,5.6258648,0.0,484.73999
111,75,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,76,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,77,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,78,4.7736687,0.0,7.2,2.4263313,7.2,2.4263313,0.0,484.73999
111,79,4.4458079,0.0,7.2,2.7541921,7.2,2.7541921,0.0,484.73999
111,80,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,81,2.2664994,0.0,11.0,8.7335006,11.0,8.7335006,0.0,484.73999
111,82,2.7942066,0.0,11.0,8.2057934,11.0,8.2057934,0.0,484.73999
111,83,3.1365052,0.0,7.2,4.0634948,7.2,4.0634948,0.0,484.73999
111,84,1.2,0.0,7.2,6.0,7.2,6.0,0.0,484.73999
111,85,3.5802138,0.0,11.0,7.4197862,11.0,7.4197862,0.0,484.73999
111,86,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,87,4.8890131,0.0,11.0,6.1109869,11.0,6.1109869,0.0,484.73999
111,88,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,89,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,90,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,91,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,92,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,93,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,94,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,95,2.6877902,0.0,11.0,8.3122098,11.0,8.3122098,0.0,484.73999
111,96,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,97,4.9182914,0.0,7.2,2.2817086,7.2,2.2817086,0.0,484.73999
111,98,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,99,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,100,2.0649601,0.0,11.0,8.9350399,11.0,8.9350399,0.0,484.73999
111,101,1.2,0.0,7.2,6.0,7.2,6.0,0.0,484.73999
111,102,4.8189158,0.0,7.2,2.3810842,7.2,2.3810842,0.0,484.73999
111,103,4.4870549,0.0,11.0,6.5129451,11.0,6.5129451,0.0,484.73999
111,104,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,105,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,106,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,107,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,108,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,109,3.4709664,0.0,7.2,3.7290336,7.2,3.7290336,0.0,484.73999
111,110,7.2,0.0,7.2,0.0,7.2,0.0,0.0,484.73999
111,111,2.9550837,0.0,7.2,4.2449163,7.2,4.2449163,0.0,484.73999
111,112,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,113,2.0239545,0.0,11.0,8.9760455,11.0,8.9760455,0.0,484.73999
111,114,4.0193464,0.0,11.0,6.9806536,11.0,6.9806536,0.0,484.73999
111,115,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,116,4.6871631,0.0,7.2,2.5128369,7.2,2.5128369,0.0,484.73999
111,117,2.2113919,0.0,7.2,4.9886081,7.2,4.9886081,0.0,484.73999
111,118,3.2257514,0.0,7.2,3.9742486,7.2,3.9742486,0.0,484.73999
111,119,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,120,4.8559889,0.0,7.2,2.3440111,7.2,2.3440111,0.0,484.73999
111,121,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,122,4.6090724,0.0,22.0,17.390928,22.0,17.390928,0.0,484.73999
111,123,2.7355505,0.0,7.2,4.4644495,7.2,4.4644495,0.0,484.73999
111,124,3.1255694,0.0,11.0,7.8744306,11.0,7.8744306,0.0,484.73999
111,125,1.2,0.0,7.2,6.0,7.2,6.0,0.0,484.73999
111,126,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,127,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,128,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,129,7.2,0.0,7.2,0.0,7.2,0.0,0.0,484.73999
111,130,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,131,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,132,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,133,2.3083129,0.0,7.2,4.8916871,7.2,4.8916871,0.0,484.73999
111,134,2.3445531,0.0,11.0,8.6554469,11.0,8.6554469,0.0,484.73999
111,135,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,136,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,137,4.2996381,0.0,11.0,6.7003619,11.0,6.7003619,0.0,484.73999
111,138,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,139,2.9764546,0.0,11.0,8.0235454,11.0,8.0235454,0.0,484.73999
111,140,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,141,2.4938248,0.0,7.2,4.7061752,7.2,4.7061752,0.0,484.73999
111,142,4.4695434,0.0,11.0,6.5304566,11.0,6.5304566,0.0,484.73999
111,143,4.2277261,0.0,7.2,2.9722739,7.2,2.9722739,0.0,484.73999
111,144,5.8688039,0.0,7.2,1.3311961,7.2,1.3311961,0.0,484.73999
111,145,2.7444574,0.0,7.2,4.4555426,7.2,4.4555426,0.0,484.73999
111,146,1.2,0.0,7.2,6.0,7.2,6.0,0.0,484.73999
111,147,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,148,2.6398581,0.0,7.2,4.5601419,7.2,4.5601419,0.0,484.73999
111,149,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,150,5.4396123,0.0,7.2,1.7603877,7.2,1.7603877,0.0,484.73999
111,151,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,152,1.8333333,0.0,11.0,9.1666667,11.0,9.1666667,0.0,484.73999
111,153,5.0193724,0.0,7.2,2.1806276,7.2,2.1806276,0.0,484.73999
111,154,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,155,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,156,2.1185489,0.0,11.0,8.8814511,11.0,8.8814511,0.0,484.73999
111,157,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,158,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,159,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,160,2.234341,0.0,7.2,4.965659,7.2,4.965659,0.0,484.73999
111,161,2.0134193,0.0,11.0,8.9865807,11.0,8.9865807,0.0,484.73999
111,162,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,163,6.0442844,0.0,7.2,1.1557156,7.2,1.1557156,0.0,484.73999
111,164,4.4903615,0.0,7.2,2.7096385,7.2,2.7096385,0.0,484.73999
111,165,1.2,0.0,7.2,6.0,7.2,6.0,0.0,484.73999
111,166,3.6666667,0.0,22.0,18.333333,22.0,18.333333,0.0,484.73999
111,167,1.7451136,0.0,7.2,5.4548864,7.2,5.4548864,0.0,484.73999
112,0,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,1,1.1461007,20.853899,22.0,20.853899,22.0,0.0,0.0,509.950012
112,2,2.6973772,4.5026228,7.2,4.5026228,7.2,0.0,0.0,509.950012
112,3,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,4,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,5,2.3030122,8.6969878,11.0,8.6969878,11.0,0.0,0.0,509.950012
112,6,0.0,7.2,7.2,7.2,7.2,0.0,0.0,509.950012
112,7,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,8,1.9882119,9.0117881,11.0,9.0117881,11.0,0.0,0.0,509.950012
112,9,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,10,5.9405532,1.2594468,7.2,1.2594468,7.2,0.0,0.0,509.950012
112,11,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,12,1.3928109,9.6071891,11.0,9.6071891,11.0,0.0,0.0,509.950012
112,13,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,14,2.199515,8.800485,11.0,8.800485,11.0,0.0,0.0,509.950012
112,15,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,16,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,17,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,18,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,19,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,20,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,21,2.2714764,8.7285236,11.0,8.7285236,11.0,0.0,0.0,509.950012
112,22,0.35729983,6.8427002,7.2,6.8427002,7.2,0.0,0.0,509.950012
112,23,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,24,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,25,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,26,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,27,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,28,1.4051696,9.5948304,11.0,9.5948304,11.0,0.0,0.0,509.950012
112,29,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,30,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,31,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,32,1.1473826,9.8526174,11.0,9.8526174,11.0,0.0,0.0,509.950012
112,33,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,34,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,35,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,36,2.1172853,8.8827147,11.0,8.8827147,11.0,0.0,0.0,509.950012
112,37,2.652454,8.347546,11.0,8.347546,11.0,0.0,0.0,509.950012
112,38,3.3594739,7.6405261,11.0,7.6405261,11.0,0.0,0.0,509.950012
112,39,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,40,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,41,1.2526981,5.9473019,7.2,5.9473019,7.2,0.0,0.0,509.950012
112,42,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,43,4.8,2.4,7.2,2.4,7.2,0.0,0.0,509.950012
112,44,0.10375578,21.896244,22.0,21.896244,22.0,0.0,0.0,509.950012
112,45,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,46,0.8896966,10.110303,11.0,10.110303,11.0,0.0,0.0,509.950012
112,47,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,48,0.64621883,10.353781,11.0,10.353781,11.0,0.0,0.0,509.950012
112,49,2.8879213,8.1120787,11.0,8.1120787,11.0,0.0,0.0,509.950012
112,50,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,51,0.24943221,6.9505678,7.2,6.9505678,7.2,0.0,0.0,509.950012
112,52,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,53,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,54,3.7628707,7.2371293,11.0,7.2371293,11.0,0.0,0.0,509.950012
112,55,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,56,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,57,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,58,0.44880224,6.7511978,7.2,6.7511978,7.2,0.0,0.0,509.950012
112,59,1.0126303,9.9873697,11.0,9.9873697,11.0,0.0,0.0,509.950012
112,60,7.2,0.0,7.2,0.0,7.2,0.0,0.0,509.950012
112,61,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,62,3.5521741,3.6478259,7.2,3.6478259,7.2,0.0,0.0,509.950012
112,63,3.4833517,3.7166483,7.2,3.7166483,7.2,0.0,0.0,509.950012
112,64,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,65,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,66,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,67,3.7691844,7.2308156,11.0,7.2308156,11.0,0.0,0.0,509.950012
112,68,3.4371408,3.7628592,7.2,3.7628592,7.2,0.0,0.0,509.950012
112,69,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,70,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,71,3.0297415,4.1702585,7.2,4.1702585,7.2,0.0,0.0,509.950012
112,72,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,73,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,74,0.37413518,6.8258648,7.2,6.8258648,7.2,0.0,0.0,509.950012
112,75,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,76,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,77,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,78,3.5736687,3.6263313,7.2,3.6263313,7.2,0.0,0.0,509.950012
112,79,3.2458079,3.9541921,7.2,3.9541921,7.2,0.0,0.0,509.950012
112,80,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,81,0.43316602,10.566834,11.0,10.566834,11.0,0.0,0.0,509.950012
112,82,0.96087329,10.039127,11.0,10.039127,11.0,0.0,0.0,509.950012
112,83,1.9365052,5.2634948,7.2,5.2634948,7.2,0.0,0.0,509.950012
112,84,0.0,7.2,7.2,7.2,7.2,0.0,0.0,509.950012
112,85,1.7468804,9.2531196,11.0,9.2531196,11.0,0.0,0.0,509.950012
112,86,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,87,3.0556798,7.9443202,11.0,7.9443202,11.0,0.0,0.0,509.950012
112,88,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,89,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,90,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,91,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,92,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,93,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,94,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,95,0.85445684,10.145543,11.0,10.145543,11.0,0.0,0.0,509.950012
112,96,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,97,3.7182914,3.4817086,7.2,3.4817086,7.2,0.0,0.0,509.950012
112,98,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,99,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,100,0.23162677,10.768373,11.0,10.768373,11.0,0.0,0.0,509.950012
112,101,0.0,7.2,7.2,7.2,7.2,0.0,0.0,509.950012
112,102,3.6189158,3.5810842,7.2,3.5810842,7.2,0.0,0.0,509.950012
112,103,2.6537215,8.3462785,11.0,8.3462785,11.0,0.0,0.0,509.950012
112,104,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,105,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,106,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,107,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,108,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,109,2.2709664,4.9290336,7.2,4.9290336,7.2,0.0,0.0,509.950012
112,110,6.9086232,0.29137678,7.2,0.29137678,7.2,0.0,0.0,509.950012
112,111,1.7550837,5.4449163,7.2,5.4449163,7.2,0.0,0.0,509.950012
112,112,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,113,0.19062115,10.809379,11.0,10.809379,11.0,0.0,0.0,509.950012
112,114,2.1860131,8.8139869,11.0,8.8139869,11.0,0.0,0.0,509.950012
112,115,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,116,3.4871631,3.7128369,7.2,3.7128369,7.2,0.0,0.0,509.950012
112,117,1.0113919,6.1886081,7.2,6.1886081,7.2,0.0,0.0,509.950012
112,118,2.0257514,5.1742486,7.2,5.1742486,7.2,0.0,0.0,509.950012
112,119,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,120,3.6559889,3.5440111,7.2,3.5440111,7.2,0.0,0.0,509.950012
112,121,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,122,0.94240576,21.057594,22.0,21.057594,22.0,0.0,0.0,509.950012
112,123,1.5355505,5.6644495,7.2,5.6644495,7.2,0.0,0.0,509.950012
112,124,1.2922361,9.7077639,11.0,9.7077639,11.0,0.0,0.0,509.950012
112,125,0.0,7.2,7.2,7.2,7.2,0.0,0.0,509.950012
112,126,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,127,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,128,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,129,7.2,0.0,7.2,0.0,7.2,0.0,0.0,509.950012
112,130,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,131,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,132,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,133,1.1083129,6.0916871,7.2,6.0916871,7.2,0.0,0.0,509.950012
112,134,0.51121972,10.48878,11.0,10.48878,11.0,0.0,0.0,509.950012
112,135,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,136,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,137,2.4663048,8.5336952,11.0,8.5336952,11.0,0.0,0.0,509.950012
112,138,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,139,1.1431212,9.8568788,11.0,9.8568788,11.0,0.0,0.0,509.950012
112,140,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,141,1.2938248,5.9061752,7.2,5.9061752,7.2,0.0,0.0,509.950012
112,142,2.63621,8.36379,11.0,8.36379,11.0,0.0,0.0,509.950012
112,143,3.0277261,4.1722739,7.2,4.1722739,7.2,0.0,0.0,509.950012
112,144,4.6688039,2.5311961,7.2,2.5311961,7.2,0.0,0.0,509.950012
112,145,1.5444574,5.6555426,7.2,5.6555426,7.2,0.0,0.0,509.950012
112,146,0.0,7.2,7.2,7.2,7.2,0.0,0.0,509.950012
112,147,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,148,1.4398581,5.7601419,7.2,5.7601419,7.2,0.0,0.0,509.950012
112,149,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,150,4.2396123,2.9603877,7.2,2.9603877,7.2,0.0,0.0,509.950012
112,151,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,152,0.0,11.0,11.0,11.0,11.0,0.0,0.0,509.950012
112,153,3.8193724,3.3806276,7.2,3.3806276,7.2,0.0,0.0,509.950012
112,154,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,155,0.0,22.0,22.0,22.0,22.0,0.0,0.0,509.950012
112,156,0.28521559,10.714784,11.0,10.714784,11.0,0.0,0.0,509.950012
